Date,CVX,XOM,IBM,GE,MSFT,MMM,WMT,BA,VZ,UNH,AAPL,TRV,MCD,KO,JPM,HD,NKE,DIS,JNJ,PFE,UTX,CSCO,DD,MRK,PG,AXP,CAT,INTC,GS
2008-08-29,0.764461995057,0.848383345204,0.79507414054,1.11183086834,0.93140997557,0.859610492424,0.7546311119,0.794103678639,0.899599631681,0.52777349657,1.22292284723,1.13918893064,0.642827341515,0.457629897894,1.81540915793,1.32687570992,0.982337852435,0.868570781249,0.317644689482,0.798760177687,0.978623530382,1.11570686233,1.02663872654,0.594133285523,0.463727059811,1.78013845411,1.07867231642,1.29795486271,1.74249308109
2008-09-30,0.868698713859,0.856704666955,0.749041535101,1.21212724913,0.87760388667,0.758249577837,0.631756112159,0.757342574924,0.845328673216,0.945408240246,1.36012044642,1.50130163295,0.577282963416,0.413192510994,2.09397128349,1.16335257486,0.861980251094,0.855922398498,0.336979961768,0.80128597987,0.91977964405,1.11681329205,0.908618947745,0.59772197804,0.432328948979,1.86477542613,0.949731557019,1.2015491073,1.71551074893
2008-10-31,1.16869082925,1.10740242992,0.732473864837,0.940856440838,0.944984685521,0.73683552058,0.717840501763,0.935140674622,0.852961495168,1.23999862667,1.08537806887,1.23321836932,0.670688376245,0.596598556467,1.49003076695,1.03322640385,0.916551696054,1.03617684136,0.540260334784,0.798678512743,0.999813956343,1.11011815904,0.99230614838,0.833201736786,0.602613684996,1.55138850515,0.989858208871,1.08298223308,1.40205411655
2008-11-28,1.18704216438,1.08541505997,0.743210676221,1.03207115326,0.965400014597,0.753457928238,0.652748546129,0.891338286127,0.867512842304,1.22571237223,1.05152136218,1.24308648224,0.640666454826,0.598642749391,1.4692808885,1.06731512052,0.924610686518,1.05944129001,0.585397709482,0.809296262433,1.00614572318,1.0641605747,1.03998295491,0.84580348107,0.60683559865,1.49362296455,1.03170377671,1.05347626503,1.42472216342
2008-12-31,1.1475891755,1.04973545904,0.751438579929,1.07599344416,0.966782529963,0.72705560878,0.620993309779,0.899336608132,0.852418868137,1.14013600546,0.997591474769,1.29115088857,0.624700216876,0.600496121116,1.54895152676,1.03180513523,0.929954431448,1.08134312168,0.585814509652,0.80646928328,0.954092532848,1.06598147679,1.05159591404,0.869388419172,0.609208029798,1.51397708293,1.05373307751,1.05877010253,1.4532828001
2009-01-30,1.14347739243,1.02616507611,0.76265604015,1.08003837387,0.993806459618,0.716768805872,0.58849340268,0.900475278447,0.820658532524,1.1398125441,0.997246068098,1.28152209892,0.624611557333,0.587444478748,1.62208539868,1.02964452885,0.935925550791,1.09444623379,0.570929164518,0.778946697788,0.925310096622,1.07251945362,1.07132208144,0.833701601724,0.599630769963,1.51954813826,1.0495371002,1.04603721922,1.53358142915
2009-02-27,1.14281273989,1.02286078738,0.756538315946,1.08837463791,0.997313718762,0.727060405686,0.576354296819,0.916813872033,0.816462618491,1.16693273402,1.00459981665,1.27013459303,0.616193319015,0.595008503293,1.64496829567,1.0392479831,0.938161401939,1.0940511324,0.576304835424,0.785110892306,0.921540625959,1.07727672769,1.08243982449,0.840363897066,0.600263067235,1.55792462849,1.05490126602,1.04798553438,1.57063876943
2009-03-31,1.12904822135,1.00145770856,0.754348935625,1.16462566933,0.999861496071,0.77370892228,0.559443071341,0.938715658548,0.810806607684,1.23747931625,0.979810284584,1.24388880116,0.616784296253,0.586868294072,1.79280394961,1.0172260129,0.944050051408,1.11066217424,0.568927179679,0.784440628658,0.930338268715,1.07354952782,1.10927974072,0.857613009454,0.60288680074,1.6303359598,1.11824479961,1.06007997163,1.56556445586
2009-04-30,1.12023544756,0.985330652319,0.744922693881,1.17596339216,0.992940656154,0.778700646859,0.544264483445,0.950852138484,0.79723928153,1.17800375042,0.958843542961,1.23472852396,0.606541949849,0.577107982311,1.82548309497,1.0094928134,0.952897650182,1.12716632312,0.55481238978,0.764573892176,0.935547328395,1.074640608,1.13850835508,0.833940302965,0.611484401182,1.7022009319,1.14149168,1.04230238239,1.56448507384
2009-05-29,1.11103224666,0.978286005271,0.737040747006,1.18474505275,0.974116447742,0.781837298577,0.539306163062,0.9573595436,0.787206373096,1.15720872875,0.957687664943,1.22175696366,0.600531184543,0.575703150176,1.85137191252,0.996528640383,0.955280585936,1.13429230693,0.547848166608,0.754980250199,0.938507689753,1.05853150349,1.14241473727,0.812093647611,0.614158543562,1.72545856635,1.15231557098,1.02267902953,1.5646090965
